			-1.766e-006	-0.56					-1.766e-006	-0.56	
			-1.764e-006	-0.56					-1.764e-006	-0.56	
			-1.762e-006	-0.56					-1.762e-006	-0.552	
			-1.76e-006	-0.56					-1.76e-006	-0.552	
			-1.758e-006	-0.56					-1.758e-006	-0.552	
			-1.756e-006	-0.56					-1.756e-006	-0.552	
			-1.754e-006	-0.544					-1.754e-006	-0.552	
			-1.752e-006	-0.544					-1.752e-006	-0.56	
			-1.75e-006	-0.552					-1.75e-006	-0.552	
			-1.748e-006	-0.552					-1.748e-006	-0.552	
			-1.746e-006	-0.552					-1.746e-006	-0.56	
			-1.744e-006	-0.552					-1.744e-006	-0.552	
			-1.742e-006	-0.552					-1.742e-006	-0.56	
			-1.74e-006	-0.544					-1.74e-006	-0.56	
			-1.738e-006	-0.56					-1.738e-006	-0.56	
			-1.736e-006	-0.552					-1.736e-006	-0.544	
			-1.734e-006	-0.56					-1.734e-006	-0.552	
			-1.732e-006	-0.56					-1.732e-006	-0.552	
			-1.73e-006	-0.56					-1.73e-006	-0.552	
			-1.728e-006	-0.552					-1.728e-006	-0.552	
			-1.726e-006	-0.552					-1.726e-006	-0.544	
			-1.724e-006	-0.56					-1.724e-006	-0.56	
			-1.722e-006	-0.56					-1.722e-006	-0.552	
			-1.72e-006	-0.552					-1.72e-006	-0.56	
			-1.718e-006	-0.552					-1.718e-006	-0.552	
			-1.716e-006	-0.552					-1.716e-006	-0.56	
			-1.714e-006	-0.56					-1.714e-006	-0.544	
			-1.712e-006	-0.544					-1.712e-006	-0.56	
			-1.71e-006	-0.552					-1.71e-006	-0.552	
			-1.708e-006	-0.56					-1.708e-006	-0.552	
			-1.706e-006	-0.552					-1.706e-006	-0.544	
			-1.704e-006	-0.56					-1.704e-006	-0.552	
			-1.702e-006	-0.552					-1.702e-006	-0.544	
			-1.7e-006	-0.552					-1.7e-006	-0.552	
			-1.698e-006	-0.552					-1.698e-006	-0.552	
			-1.696e-006	-0.552					-1.696e-006	-0.552	
			-1.694e-006	-0.552					-1.694e-006	-0.552	
			-1.692e-006	-0.552					-1.692e-006	-0.552	
			-1.69e-006	-0.56					-1.69e-006	-0.56	
			-1.688e-006	-0.56					-1.688e-006	-0.56	
			-1.686e-006	-0.56					-1.686e-006	-0.56	
			-1.684e-006	-0.56					-1.684e-006	-0.56	
			-1.682e-006	-0.568					-1.682e-006	-0.544	
			-1.68e-006	-0.552					-1.68e-006	-0.552	
			-1.678e-006	-0.552					-1.678e-006	-0.552	
			-1.676e-006	-0.56					-1.676e-006	-0.552	
			-1.674e-006	-0.544					-1.674e-006	-0.544	
			-1.672e-006	-0.56					-1.672e-006	-0.552	
			-1.67e-006	-0.552					-1.67e-006	-0.552	
			-1.668e-006	-0.552					-1.668e-006	-0.56	
			-1.666e-006	-0.56					-1.666e-006	-0.552	
			-1.664e-006	-0.56					-1.664e-006	-0.552	
			-1.662e-006	-0.552					-1.662e-006	-0.552	
			-1.66e-006	-0.552					-1.66e-006	-0.552	
			-1.658e-006	-0.552					-1.658e-006	-0.552	
			-1.656e-006	-0.568					-1.656e-006	-0.56	
			-1.654e-006	-0.552					-1.654e-006	-0.552	
			-1.652e-006	-0.552					-1.652e-006	-0.552	
			-1.65e-006	-0.552					-1.65e-006	-0.544	
			-1.648e-006	-0.56					-1.648e-006	-0.56	
			-1.646e-006	-0.552					-1.646e-006	-0.544	
			-1.644e-006	-0.552					-1.644e-006	-0.552	
			-1.642e-006	-0.56					-1.642e-006	-0.552	
			-1.64e-006	-0.568					-1.64e-006	-0.552	
			-1.638e-006	-0.552					-1.638e-006	-0.552	
			-1.636e-006	-0.56					-1.636e-006	-0.552	
			-1.634e-006	-0.56					-1.634e-006	-0.552	
			-1.632e-006	-0.552					-1.632e-006	-0.56	
			-1.63e-006	-0.56					-1.63e-006	-0.56	
			-1.628e-006	-0.56					-1.628e-006	-0.56	
			-1.626e-006	-0.568					-1.626e-006	-0.552	
			-1.624e-006	-0.552					-1.624e-006	-0.552	
			-1.622e-006	-0.552					-1.622e-006	-0.552	
			-1.62e-006	-0.56					-1.62e-006	-0.552	
			-1.618e-006	-0.56					-1.618e-006	-0.552	
			-1.616e-006	-0.552					-1.616e-006	-0.552	
			-1.614e-006	-0.56					-1.614e-006	-0.56	
			-1.612e-006	-0.56					-1.612e-006	-0.56	
			-1.61e-006	-0.56					-1.61e-006	-0.552	
			-1.608e-006	-0.568					-1.608e-006	-0.552	
			-1.606e-006	-0.56					-1.606e-006	-0.552	
			-1.604e-006	-0.552					-1.604e-006	-0.552	
			-1.602e-006	-0.56					-1.602e-006	-0.552	
			-1.6e-006	-0.56					-1.6e-006	-0.552	
			-1.598e-006	-0.552					-1.598e-006	-0.544	
			-1.596e-006	-0.568					-1.596e-006	-0.56	
			-1.594e-006	-0.56					-1.594e-006	-0.56	
			-1.592e-006	-0.552					-1.592e-006	-0.56	
			-1.59e-006	-0.56					-1.59e-006	-0.552	
			-1.588e-006	-0.552					-1.588e-006	-0.552	
			-1.586e-006	-0.56					-1.586e-006	-0.544	
			-1.584e-006	-0.568					-1.584e-006	-0.56	
			-1.582e-006	-0.552					-1.582e-006	-0.56	
			-1.58e-006	-0.552					-1.58e-006	-0.552	
			-1.578e-006	-0.56					-1.578e-006	-0.56	
			-1.576e-006	-0.56					-1.576e-006	-0.552	
			-1.574e-006	-0.568					-1.574e-006	-0.56	
			-1.572e-006	-0.552					-1.572e-006	-0.552	
			-1.57e-006	-0.56					-1.57e-006	-0.544	
			-1.568e-006	-0.56					-1.568e-006	-0.552	
			-1.566e-006	-0.568					-1.566e-006	-0.544	
			-1.564e-006	-0.568					-1.564e-006	-0.552	
			-1.562e-006	-0.568					-1.562e-006	-0.552	
			-1.56e-006	-0.56					-1.56e-006	-0.544	
			-1.558e-006	-0.56					-1.558e-006	-0.552	
			-1.556e-006	-0.56					-1.556e-006	-0.552	
			-1.554e-006	-0.552					-1.554e-006	-0.552	
			-1.552e-006	-0.56					-1.552e-006	-0.552	
			-1.55e-006	-0.56					-1.55e-006	-0.56	
			-1.548e-006	-0.56					-1.548e-006	-0.552	
			-1.546e-006	-0.56					-1.546e-006	-0.56	
			-1.544e-006	-0.56					-1.544e-006	-0.552	
			-1.542e-006	-0.56					-1.542e-006	-0.56	
			-1.54e-006	-0.568					-1.54e-006	-0.56	
			-1.538e-006	-0.552					-1.538e-006	-0.544	
			-1.536e-006	-0.56					-1.536e-006	-0.552	
			-1.534e-006	-0.56					-1.534e-006	-0.56	
			-1.532e-006	-0.568					-1.532e-006	-0.56	
			-1.53e-006	-0.56					-1.53e-006	-0.552	
